tower_id_1|latitude_1|longitude_1|tower_height_1|tower_id_2|latitude_2|longitude_2|tower_height_2|distance
330|-5.95481111111111|-75.964926297017|30.0|7004|-5.89055|-76.22854|15.0|30042.328462289
330|-5.95481111111111|-75.964926297017|30.0|7003|-5.89055|-76.231819|30.0|30395.226766853
330|-5.95481111111111|-75.964926297017|30.0|6938|-6.00047|-76.24543|15.0|31464.648437321
330|-5.95481111111111|-75.964926297017|30.0|6779|-6.22359|-75.82675|9.0|33428.012122078
330|-5.95481111111111|-75.964926297017|30.0|69111|-6.03548|-76.25618|15.0|33457.296619372
330|-5.95481111111111|-75.964926297017|30.0|6754|-6.25146|-76.03212|15.0|33638.070442335
330|-5.95481111111111|-75.964926297017|30.0|6871|-6.06859|-76.2482|15.0|33791.530073783
330|-5.95481111111111|-75.964926297017|30.0|6795|-6.20961|-75.78102|15.0|34762.152628522
330|-5.95481111111111|-75.964926297017|30.0|6792|-6.215073|-75.78683|9.0|34886.124939934
330|-5.95481111111111|-75.964926297017|30.0|335|-5.62916666666667|-75.955|30.0|36028.359742719
330|-5.95481111111111|-75.964926297017|30.0|6846|-6.10934|-76.26847|30.0|37699.975395518
331|-5.92514244864574|-75.999503674783|30.0|6986|-5.905667|-76.026917|30.0|3721.923659729
331|-5.92514244864574|-75.999503674783|30.0|6998|-5.89465|-76.01693889|20.0|3885.613203361
331|-5.92514244864574|-75.999503674783|30.0|6959|-5.95412|-75.96509|15.0|4978.825683559
331|-5.92514244864574|-75.999503674783|30.0|7006|-5.88985|-75.95152|15.0|6592.710592256
331|-5.92514244864574|-75.999503674783|30.0|6989|-5.90175|-76.10166667|70.0|11604.621062701
331|-5.92514244864574|-75.999503674783|30.0|6997|-5.895262|-76.104769|11.0|12115.527029089
331|-5.92514244864574|-75.999503674783|30.0|7000|-5.89402778|-76.10455556|20.0|12130.808320371
331|-5.92514244864574|-75.999503674783|30.0|7001|-5.893689|-76.10454|20.0|12139.840678537
331|-5.92514244864574|-75.999503674783|30.0|6999|-5.894595|-76.105726|11.0|12237.67618071
331|-5.92514244864574|-75.999503674783|30.0|6983|-5.907081|-76.1103|11.0|12430.05815741
331|-5.92514244864574|-75.999503674783|30.0|6995|-5.89789|-76.11019|30.0|12621.543070573
331|-5.92514244864574|-75.999503674783|30.0|6990|-5.900704|-76.111505|11.0|12693.080736915
331|-5.92514244864574|-75.999503674783|30.0|6933|-6.007289|-75.91091|12.0|13369.492189287
331|-5.92514244864574|-75.999503674783|30.0|6955|-5.969361|-76.112361|30.0|13418.754853281
331|-5.92514244864574|-75.999503674783|30.0|6996|-5.89575|-76.121858|11.0|13932.940266924
331|-5.92514244864574|-75.999503674783|30.0|6947|-5.980189|-76.11333|20.0|13996.336079367
331|-5.92514244864574|-75.999503674783|30.0|7009|-5.88563|-76.12665|25.0|14741.710751913
331|-5.92514244864574|-75.999503674783|30.0|7048|-5.796249|-76.092548|15.0|17588.071000943
331|-5.92514244864574|-75.999503674783|30.0|6864|-6.075131|-75.90092|12.0|19855.630754893
331|-5.92514244864574|-75.999503674783|30.0|11006|-5.729222|-76.002361|90.0|21668.315294572
331|-5.92514244864574|-75.999503674783|30.0|7087|-5.726237|-76.0074|15.0|22013.478831558
331|-5.92514244864574|-75.999503674783|30.0|7088|-5.726083|-76.009583|125.0|22041.41625426
331|-5.92514244864574|-75.999503674783|30.0|7063|-5.763689|-76.12572|20.0|22675.098899521
331|-5.92514244864574|-75.999503674783|30.0|6926|-6.02117|-75.81467|9.0|23055.820861265
331|-5.92514244864574|-75.999503674783|30.0|6832|-6.1425|-75.96395|45.0|24356.95232833
331|-5.92514244864574|-75.999503674783|30.0|6886|-6.05174|-76.18898|20.0|25220.590791985
331|-5.92514244864574|-75.999503674783|30.0|7004|-5.89055|-76.22854|15.0|25648.572252618
331|-5.92514244864574|-75.999503674783|30.0|7003|-5.89055|-76.231819|30.0|26007.658174405
331|-5.92514244864574|-75.999503674783|30.0|6878|-6.05841|-76.19771|30.0|26434.002136834
331|-5.92514244864574|-75.999503674783|30.0|6938|-6.00047|-76.24543|15.0|28474.979745047
331|-5.92514244864574|-75.999503674783|30.0|6840|-6.123067|-76.165032|5.0|28546.399044082
331|-5.92514244864574|-75.999503674783|30.0|337|-5.71132862568861|-75.8466822661188|30.0|29077.957401868
331|-5.92514244864574|-75.999503674783|30.0|69111|-6.03548|-76.25618|15.0|30927.359740318
331|-5.92514244864574|-75.999503674783|30.0|6871|-6.06859|-76.2482|15.0|31777.042758414
331|-5.92514244864574|-75.999503674783|30.0|335|-5.62916666666667|-75.955|30.0|33099.712705133
331|-5.92514244864574|-75.999503674783|30.0|6846|-6.10934|-76.26847|30.0|36077.907117687
331|-5.92514244864574|-75.999503674783|30.0|6754|-6.25146|-76.03212|15.0|36266.570733906
331|-5.92514244864574|-75.999503674783|30.0|6779|-6.22359|-75.82675|9.0|38144.423388325
331|-5.92514244864574|-75.999503674783|30.0|6795|-6.20961|-75.78102|15.0|39681.165519241
331|-5.92514244864574|-75.999503674783|30.0|6792|-6.215073|-75.78683|9.0|39777.718044257
333|-5.51458400075028|-75.8589521678929|30.0|7174|-5.512541|-75.8575|15.0|277.370402652
333|-5.51458400075028|-75.8589521678929|30.0|7182|-5.49125|-75.82536111|20.0|4529.158786989
333|-5.51458400075028|-75.8589521678929|30.0|7183|-5.49125|-75.825361|45.0|4529.168804408
333|-5.51458400075028|-75.8589521678929|30.0|21004|-5.49125|-75.825361|90.0|4529.168804408
333|-5.51458400075028|-75.8589521678929|30.0|7172|-5.526369|-75.92365|9.0|7286.442145354
333|-5.51458400075028|-75.8589521678929|30.0|7170|-5.53509|-75.92664|9.0|7835.514585446
333|-5.51458400075028|-75.8589521678929|30.0|334|-5.45305555555556|-75.8152777777778|30.0|8349.752605927
333|-5.51458400075028|-75.8589521678929|30.0|336|-5.43685331379353|-75.8746987466069|30.0|8771.126091289
333|-5.51458400075028|-75.8589521678929|30.0|335|-5.62916666666667|-75.955|30.0|16547.048283258
333|-5.51458400075028|-75.8589521678929|30.0|337|-5.71132862568861|-75.8466822661188|30.0|21799.409960979
333|-5.51458400075028|-75.8589521678929|30.0|7255|-5.30796|-75.72589|15.0|27194.877503003
333|-5.51458400075028|-75.8589521678929|30.0|11006|-5.729222|-76.002361|90.0|28562.397675136
333|-5.51458400075028|-75.8589521678929|30.0|7087|-5.726237|-76.0074|15.0|28605.969446359
333|-5.51458400075028|-75.8589521678929|30.0|7088|-5.726083|-76.009583|125.0|28731.831952053
333|-5.51458400075028|-75.8589521678929|30.0|384|-5.23138888888889|-75.6775|30.0|37218.232399224
333|-5.51458400075028|-75.8589521678929|30.0|31004|-5.225667|-75.677722|90.0|37739.145712117
333|-5.51458400075028|-75.8589521678929|30.0|7293|-5.22567|-75.6777|30.0|37740.162694684
334|-5.45305555555556|-75.8152777777778|30.0|21004|-5.49125|-75.825361|90.0|4369.010002989
334|-5.45305555555556|-75.8152777777778|30.0|7183|-5.49125|-75.825361|45.0|4369.010002989
334|-5.45305555555556|-75.8152777777778|30.0|7182|-5.49125|-75.82536111|20.0|4369.013120532
334|-5.45305555555556|-75.8152777777778|30.0|336|-5.43685331379353|-75.8746987466069|30.0|6824.46330766
334|-5.45305555555556|-75.8152777777778|30.0|7174|-5.512541|-75.8575|15.0|8072.382253326
334|-5.45305555555556|-75.8152777777778|30.0|7172|-5.526369|-75.92365|9.0|14489.451978727
334|-5.45305555555556|-75.8152777777778|30.0|7170|-5.53509|-75.92664|9.0|15315.914703185
334|-5.45305555555556|-75.8152777777778|30.0|7255|-5.30796|-75.72589|15.0|18857.352101677
334|-5.45305555555556|-75.8152777777778|30.0|335|-5.62916666666667|-75.955|30.0|24878.962117231
334|-5.45305555555556|-75.8152777777778|30.0|337|-5.71132862568861|-75.8466822661188|30.0|28772.234313776
334|-5.45305555555556|-75.8152777777778|30.0|384|-5.23138888888889|-75.6775|30.0|28880.515020343
334|-5.45305555555556|-75.8152777777778|30.0|31004|-5.225667|-75.677722|90.0|29406.741752189
334|-5.45305555555556|-75.8152777777778|30.0|7293|-5.22567|-75.6777|30.0|29407.72242603
334|-5.45305555555556|-75.8152777777778|30.0|11006|-5.729222|-76.002361|90.0|36909.51636926
334|-5.45305555555556|-75.8152777777778|30.0|7087|-5.726237|-76.0074|15.0|36955.60883314
334|-5.45305555555556|-75.8152777777778|30.0|7088|-5.726083|-76.009583|125.0|37081.579029825
335|-5.62916666666667|-75.955|30.0|7170|-5.53509|-75.92664|9.0|10867.604306926
335|-5.62916666666667|-75.955|30.0|7172|-5.526369|-75.92365|9.0|11886.673839536
335|-5.62916666666667|-75.955|30.0|7087|-5.726237|-76.0074|15.0|12203.482648592
335|-5.62916666666667|-75.955|30.0|11006|-5.729222|-76.002361|90.0|12245.482504093
335|-5.62916666666667|-75.955|30.0|7088|-5.726083|-76.009583|125.0|12305.511393768
335|-5.62916666666667|-75.955|30.0|337|-5.71132862568861|-75.8466822661188|30.0|15051.106272439
335|-5.62916666666667|-75.955|30.0|7174|-5.512541|-75.8575|15.0|16823.554928947
335|-5.62916666666667|-75.955|30.0|7182|-5.49125|-75.82536111|20.0|20950.622003633
335|-5.62916666666667|-75.955|30.0|21004|-5.49125|-75.825361|90.0|20950.630359745
335|-5.62916666666667|-75.955|30.0|7183|-5.49125|-75.825361|45.0|20950.630359745
335|-5.62916666666667|-75.955|30.0|336|-5.43685331379353|-75.8746987466069|30.0|23053.204200102
335|-5.62916666666667|-75.955|30.0|7048|-5.796249|-76.092548|15.0|23948.621690529
335|-5.62916666666667|-75.955|30.0|7063|-5.763689|-76.12572|20.0|24061.079414426
335|-5.62916666666667|-75.955|30.0|7006|-5.88985|-75.95152|15.0|28830.363241667
335|-5.62916666666667|-75.955|30.0|6998|-5.89465|-76.01693889|20.0|30149.500263651
335|-5.62916666666667|-75.955|30.0|6986|-5.905667|-76.026917|30.0|31597.429481198
335|-5.62916666666667|-75.955|30.0|7001|-5.893689|-76.10454|20.0|33616.025450924
335|-5.62916666666667|-75.955|30.0|7000|-5.89402778|-76.10455556|20.0|33649.47752877
335|-5.62916666666667|-75.955|30.0|6999|-5.894595|-76.105726|11.0|33767.990795708
335|-5.62916666666667|-75.955|30.0|6997|-5.895262|-76.104769|11.0|33779.942530441
335|-5.62916666666667|-75.955|30.0|7009|-5.88563|-76.12665|25.0|34144.069810244
335|-5.62916666666667|-75.955|30.0|6989|-5.90175|-76.10166667|70.0|34242.369082892
335|-5.62916666666667|-75.955|30.0|6995|-5.89789|-76.11019|30.0|34330.051720824
335|-5.62916666666667|-75.955|30.0|6990|-5.900704|-76.111505|11.0|34672.341733706
335|-5.62916666666667|-75.955|30.0|6996|-5.89575|-76.121858|11.0|34794.294196946
335|-5.62916666666667|-75.955|30.0|6983|-5.907081|-76.1103|11.0|35219.426262384
335|-5.62916666666667|-75.955|30.0|6959|-5.95412|-75.96509|15.0|35952.527057431
336|-5.43685331379353|-75.8746987466069|30.0|7182|-5.49125|-75.82536111|20.0|8128.856827052
336|-5.43685331379353|-75.8746987466069|30.0|7183|-5.49125|-75.825361|45.0|8128.865025937
336|-5.43685331379353|-75.8746987466069|30.0|21004|-5.49125|-75.825361|90.0|8128.865025937
336|-5.43685331379353|-75.8746987466069|30.0|7174|-5.512541|-75.8575|15.0|8584.125214296
336|-5.43685331379353|-75.8746987466069|30.0|7172|-5.526369|-75.92365|9.0|11287.864954398
336|-5.43685331379353|-75.8746987466069|30.0|7170|-5.53509|-75.92664|9.0|12294.03612798
336|-5.43685331379353|-75.8746987466069|30.0|7255|-5.30796|-75.72589|15.0|21798.699195271
336|-5.43685331379353|-75.8746987466069|30.0|337|-5.71132862568861|-75.8466822661188|30.0|30511.099085107
336|-5.43685331379353|-75.8746987466069|30.0|384|-5.23138888888889|-75.6775|30.0|31527.79417915
336|-5.43685331379353|-75.8746987466069|30.0|31004|-5.225667|-75.677722|90.0|31970.061178546
336|-5.43685331379353|-75.8746987466069|30.0|7293|-5.22567|-75.6777|30.0|31971.484177533
336|-5.43685331379353|-75.8746987466069|30.0|7087|-5.726237|-76.0074|15.0|35217.317976202
336|-5.43685331379353|-75.8746987466069|30.0|11006|-5.729222|-76.002361|90.0|35290.075380174
336|-5.43685331379353|-75.8746987466069|30.0|7088|-5.726083|-76.009583|125.0|35303.547793892
337|-5.71132862568861|-75.8466822661188|30.0|11006|-5.729222|-76.002361|90.0|17357.509756498
337|-5.71132862568861|-75.8466822661188|30.0|7087|-5.726237|-76.0074|15.0|17878.738907955
337|-5.71132862568861|-75.8466822661188|30.0|7088|-5.726083|-76.009583|125.0|18117.992183085
337|-5.71132862568861|-75.8466822661188|30.0|7170|-5.53509|-75.92664|9.0|21408.031233909
337|-5.71132862568861|-75.8466822661188|30.0|7174|-5.512541|-75.8575|15.0|22015.555016837
337|-5.71132862568861|-75.8466822661188|30.0|7172|-5.526369|-75.92365|9.0|22160.03941334
337|-5.71132862568861|-75.8466822661188|30.0|7006|-5.88985|-75.95152|15.0|22903.287109901
337|-5.71132862568861|-75.8466822661188|30.0|7182|-5.49125|-75.82536111|20.0|24451.732839889
337|-5.71132862568861|-75.8466822661188|30.0|21004|-5.49125|-75.825361|90.0|24451.734017243
337|-5.71132862568861|-75.8466822661188|30.0|7183|-5.49125|-75.825361|45.0|24451.734017243
337|-5.71132862568861|-75.8466822661188|30.0|6998|-5.89465|-76.01693889|20.0|27686.57216914
337|-5.71132862568861|-75.8466822661188|30.0|7048|-5.796249|-76.092548|15.0|28806.395239128
337|-5.71132862568861|-75.8466822661188|30.0|6986|-5.905667|-76.026917|30.0|29331.180194394
337|-5.71132862568861|-75.8466822661188|30.0|6959|-5.95412|-75.96509|15.0|29880.45250779
337|-5.71132862568861|-75.8466822661188|30.0|7063|-5.763689|-76.12572|20.0|31445.461546881
337|-5.71132862568861|-75.8466822661188|30.0|6933|-6.007289|-75.91091|12.0|33492.979532394
337|-5.71132862568861|-75.8466822661188|30.0|6926|-6.02117|-75.81467|9.0|34446.98202397
337|-5.71132862568861|-75.8466822661188|30.0|7001|-5.893689|-76.10454|20.0|34961.007424514
337|-5.71132862568861|-75.8466822661188|30.0|7000|-5.89402778|-76.10455556|20.0|34984.031090084
337|-5.71132862568861|-75.8466822661188|30.0|6997|-5.895262|-76.104769|11.0|35082.26422989
337|-5.71132862568861|-75.8466822661188|30.0|6999|-5.894595|-76.105726|11.0|35126.079715546
337|-5.71132862568861|-75.8466822661188|30.0|6989|-5.90175|-76.10166667|70.0|35226.898125008
337|-5.71132862568861|-75.8466822661188|30.0|6995|-5.89789|-76.11019|30.0|35740.058161886
337|-5.71132862568861|-75.8466822661188|30.0|6990|-5.900704|-76.111505|11.0|36038.95842066
337|-5.71132862568861|-75.8466822661188|30.0|6983|-5.907081|-76.1103|11.0|36345.848650169
337|-5.71132862568861|-75.8466822661188|30.0|7009|-5.88563|-76.12665|25.0|36510.219688083
337|-5.71132862568861|-75.8466822661188|30.0|6996|-5.89575|-76.121858|11.0|36670.74216084
368|-3.02308333333333|-73.3920833333333|30.0|7909|-3.023083|-73.392083|75.0|0.052265501
368|-3.02308333333333|-73.3920833333333|30.0|81101|-2.94105|-73.46124|15.0|11890.785807515
368|-3.02308333333333|-73.3920833333333|30.0|82101|-3.03049|-73.23823|15.0|17122.740125031
368|-3.02308333333333|-73.3920833333333|30.0|369|-3.10872222222222|-73.1381944444445|30.0|29768.955704225
368|-3.02308333333333|-73.3920833333333|30.0|7908|-3.108722|-73.138194|57.0|29768.994728863
368|-3.02308333333333|-73.3920833333333|30.0|80101|-3.31226|-73.22038|15.0|37238.80660198
368|-3.02308333333333|-73.3920833333333|30.0|370|-3.31877777777778|-73.2171944444444|30.0|38039.170426509
368|-3.02308333333333|-73.3920833333333|30.0|7907|-3.318778|-73.217194|66.0|38039.216792058
369|-3.10872222222222|-73.1381944444445|30.0|7908|-3.108722|-73.138194|57.0|0.055176805
369|-3.10872222222222|-73.1381944444445|30.0|82101|-3.03049|-73.23823|15.0|14088.653242349
369|-3.10872222222222|-73.1381944444445|30.0|80101|-3.31226|-73.22038|15.0|24289.803006775
369|-3.10872222222222|-73.1381944444445|30.0|370|-3.31877777777778|-73.2171944444444|30.0|24831.687098814
369|-3.10872222222222|-73.1381944444445|30.0|7907|-3.318778|-73.217194|66.0|24831.692616769
369|-3.10872222222222|-73.1381944444445|30.0|7909|-3.023083|-73.392083|75.0|29768.932304586
369|-3.10872222222222|-73.1381944444445|30.0|7900|-3.457356|-73.144393|15.0|38557.352932497
370|-3.31877777777778|-73.2171944444444|30.0|7907|-3.318778|-73.217194|66.0|0.055167796
370|-3.31877777777778|-73.2171944444444|30.0|80101|-3.31226|-73.22038|15.0|802.978755893
370|-3.31877777777778|-73.2171944444444|30.0|7900|-3.457356|-73.144393|15.0|17328.214119105
370|-3.31877777777778|-73.2171944444444|30.0|371|-3.49997222222222|-73.0911111111111|30.0|24448.957110708
370|-3.31877777777778|-73.2171944444444|30.0|7908|-3.108722|-73.138194|57.0|24831.727551638
370|-3.31877777777778|-73.2171944444444|30.0|7889|-3.50291|-73.06969|70.0|26138.914660877
370|-3.31877777777778|-73.2171944444444|30.0|7861|-3.602859|-73.16686|20.0|31907.255159526
370|-3.31877777777778|-73.2171944444444|30.0|82101|-3.03049|-73.23823|15.0|31963.823050422
370|-3.31877777777778|-73.2171944444444|30.0|7859|-3.6043|-73.16658|30.0|32069.58501762
370|-3.31877777777778|-73.2171944444444|30.0|7909|-3.023083|-73.392083|75.0|38039.183177548
371|-3.49997222222222|-73.0911111111111|30.0|7889|-3.50291|-73.06969|70.0|2402.231973601
371|-3.49997222222222|-73.0911111111111|30.0|7900|-3.457356|-73.144393|15.0|7566.956219123
371|-3.49997222222222|-73.0911111111111|30.0|7861|-3.602859|-73.16686|20.0|14151.70750616
371|-3.49997222222222|-73.0911111111111|30.0|7859|-3.6043|-73.16658|30.0|14261.807309293
371|-3.49997222222222|-73.0911111111111|30.0|7858|-3.60692|-72.95792|15.0|18943.374293981
371|-3.49997222222222|-73.0911111111111|30.0|7907|-3.318778|-73.217194|66.0|24448.908669352
371|-3.49997222222222|-73.0911111111111|30.0|80101|-3.31226|-73.22038|15.0|25242.782809754
371|-3.49997222222222|-73.0911111111111|30.0|7884|-3.520219|-72.84068|15.0|27915.837791181
371|-3.49997222222222|-73.0911111111111|30.0|7844|-3.713458|-73.239397|30.0|28787.192103379
371|-3.49997222222222|-73.0911111111111|30.0|7845|-3.70734|-73.24798|9.0|28801.905695322
371|-3.49997222222222|-73.0911111111111|30.0|7886|-3.50702|-72.8315|15.0|28856.651168863
371|-3.49997222222222|-73.0911111111111|30.0|7841|-3.71944|-73.24279|30.0|29545.424678508
371|-3.49997222222222|-73.0911111111111|30.0|7840|-3.724139|-73.24553|24.0|30145.865930853
371|-3.49997222222222|-73.0911111111111|30.0|7837|-3.7262|-73.2491|30.0|30559.60245418
371|-3.49997222222222|-73.0911111111111|30.0|7835|-3.72945|-73.24727|24.0|30739.25812619
371|-3.49997222222222|-73.0911111111111|30.0|7839|-3.724332|-73.255561|24.0|30810.909446103
371|-3.49997222222222|-73.0911111111111|30.0|373|-3.72605485412879|-73.2533803889804|30.0|30822.182269821
371|-3.49997222222222|-73.0911111111111|30.0|14104|-3.72963|-73.25364|90.0|31160.382576009
371|-3.49997222222222|-73.0911111111111|30.0|7834|-3.72963|-73.25364|30.0|31160.382576009
371|-3.49997222222222|-73.0911111111111|30.0|7829|-3.7339|-73.2527|18.0|31486.698143247
371|-3.49997222222222|-73.0911111111111|30.0|7836|-3.729127|-73.261196|30.0|31609.629909334
371|-3.49997222222222|-73.0911111111111|30.0|7823|-3.73944|-73.24752|25.0|31672.495677248
371|-3.49997222222222|-73.0911111111111|30.0|7828|-3.73535|-73.258861|24.0|32012.140523487
371|-3.49997222222222|-73.0911111111111|30.0|7826|-3.738344|-73.25791|18.0|32220.999683719
371|-3.49997222222222|-73.0911111111111|30.0|7820|-3.743249|-73.2522|11.0|32310.521997973
371|-3.49997222222222|-73.0911111111111|30.0|7827|-3.73679|-73.26266|25.0|32388.284873366
371|-3.49997222222222|-73.0911111111111|30.0|7818|-3.744108|-73.25222|20.0|32390.87279609
371|-3.49997222222222|-73.0911111111111|30.0|7805|-3.752269|-73.24727|11.0|32853.018020748
371|-3.49997222222222|-73.0911111111111|30.0|7821|-3.74283|-73.2642|24.0|33029.925778724
371|-3.49997222222222|-73.0911111111111|30.0|7797|-3.756309|-73.247855|11.0|33267.178707005
371|-3.49997222222222|-73.0911111111111|30.0|7795|-3.757471|-73.248405|11.0|33408.644076376
371|-3.49997222222222|-73.0911111111111|30.0|7794|-3.757471|-73.24841|11.0|33408.934637958
371|-3.49997222222222|-73.0911111111111|30.0|7792|-3.758411|-73.2488|11.0|33520.188476628
371|-3.49997222222222|-73.0911111111111|30.0|78101|-3.74976|-73.26253|20.0|33550.226811263
371|-3.49997222222222|-73.0911111111111|30.0|7806|-3.75171|-73.26782|30.0|34063.260488982
371|-3.49997222222222|-73.0911111111111|30.0|7832|-3.73217|-73.29582|20.0|34300.260521893
371|-3.49997222222222|-73.0911111111111|30.0|7798|-3.75613|-73.27159|25.0|34704.097990254
371|-3.49997222222222|-73.0911111111111|30.0|7784|-3.764477|-73.276648|25.0|35782.143909372
371|-3.49997222222222|-73.0911111111111|30.0|7780|-3.767575|-73.281479|30.0|36372.123573661
371|-3.49997222222222|-73.0911111111111|30.0|7778|-3.770491|-73.286372|35.0|36951.400976361
371|-3.49997222222222|-73.0911111111111|30.0|7904|-3.42054|-72.76644|30.0|37130.618164126
371|-3.49997222222222|-73.0911111111111|30.0|7773|-3.779915|-73.279953|24.0|37395.213837661
371|-3.49997222222222|-73.0911111111111|30.0|7760|-3.83219|-73.15475|30.0|37410.354710001
371|-3.49997222222222|-73.0911111111111|30.0|7775|-3.772446|-73.295147|40.0|37704.52645128
371|-3.49997222222222|-73.0911111111111|30.0|7759|-3.834961|-73.15443|20.0|37704.642386391
371|-3.49997222222222|-73.0911111111111|30.0|7772|-3.78|-73.2869|45.0|37841.289887805
371|-3.49997222222222|-73.0911111111111|30.0|7769|-3.78579|-73.286749|24.0|38357.419262322
371|-3.49997222222222|-73.0911111111111|30.0|7770|-3.78307|-73.29497|42.0|38638.15219269
371|-3.49997222222222|-73.0911111111111|30.0|7768|-3.78623|-73.3002|30.0|39262.711432619
371|-3.49997222222222|-73.0911111111111|30.0|7771|-3.78015|-73.31028|24.0|39404.732552496
371|-3.49997222222222|-73.0911111111111|30.0|7767|-3.79409|-73.29776|30.0|39809.742353509
373|-3.72605485412879|-73.2533803889804|30.0|7839|-3.724332|-73.255561|24.0|308.175956922
373|-3.72605485412879|-73.2533803889804|30.0|14104|-3.72963|-73.25364|90.0|396.386428011
373|-3.72605485412879|-73.2533803889804|30.0|7834|-3.72963|-73.25364|30.0|396.386428011
373|-3.72605485412879|-73.2533803889804|30.0|7837|-3.7262|-73.2491|30.0|475.76099012
373|-3.72605485412879|-73.2533803889804|30.0|7835|-3.72945|-73.24727|24.0|775.683977063
373|-3.72605485412879|-73.2533803889804|30.0|7829|-3.7339|-73.2527|18.0|870.794450088
373|-3.72605485412879|-73.2533803889804|30.0|7840|-3.724139|-73.24553|24.0|897.431406474
373|-3.72605485412879|-73.2533803889804|30.0|7836|-3.729127|-73.261196|30.0|932.298211379
373|-3.72605485412879|-73.2533803889804|30.0|7828|-3.73535|-73.258861|24.0|1194.623849723
373|-3.72605485412879|-73.2533803889804|30.0|7841|-3.71944|-73.24279|30.0|1385.302704123
373|-3.72605485412879|-73.2533803889804|30.0|7826|-3.738344|-73.25791|18.0|1449.085468837
373|-3.72605485412879|-73.2533803889804|30.0|7827|-3.73679|-73.26266|25.0|1572.184872082
373|-3.72605485412879|-73.2533803889804|30.0|7823|-3.73944|-73.24752|25.0|1616.95541511
373|-3.72605485412879|-73.2533803889804|30.0|7820|-3.743249|-73.2522|11.0|1905.827291264
373|-3.72605485412879|-73.2533803889804|30.0|7818|-3.744108|-73.25222|20.0|2000.455862284
373|-3.72605485412879|-73.2533803889804|30.0|7844|-3.713458|-73.239397|30.0|2086.443839179
373|-3.72605485412879|-73.2533803889804|30.0|7845|-3.70734|-73.24798|9.0|2154.668438187
373|-3.72605485412879|-73.2533803889804|30.0|7821|-3.74283|-73.2642|24.0|2210.315134019
373|-3.72605485412879|-73.2533803889804|30.0|78101|-3.74976|-73.26253|20.0|2811.439378423
373|-3.72605485412879|-73.2533803889804|30.0|7805|-3.752269|-73.24727|11.0|2977.143510676
373|-3.72605485412879|-73.2533803889804|30.0|7806|-3.75171|-73.26782|30.0|3258.983050136
373|-3.72605485412879|-73.2533803889804|30.0|7797|-3.756309|-73.247855|11.0|3401.311403942
373|-3.72605485412879|-73.2533803889804|30.0|7794|-3.757471|-73.24841|11.0|3517.568454321
373|-3.72605485412879|-73.2533803889804|30.0|7795|-3.757471|-73.248405|11.0|3517.655677535
373|-3.72605485412879|-73.2533803889804|30.0|7792|-3.758411|-73.2488|11.0|3613.907490249
373|-3.72605485412879|-73.2533803889804|30.0|7798|-3.75613|-73.27159|25.0|3892.5364688
373|-3.72605485412879|-73.2533803889804|30.0|7832|-3.73217|-73.29582|20.0|4762.668260247
373|-3.72605485412879|-73.2533803889804|30.0|7784|-3.764477|-73.276648|25.0|4973.096683135
373|-3.72605485412879|-73.2533803889804|30.0|7780|-3.767575|-73.281479|30.0|5551.760146677
373|-3.72605485412879|-73.2533803889804|30.0|7778|-3.770491|-73.286372|35.0|6129.869638482
373|-3.72605485412879|-73.2533803889804|30.0|7773|-3.779915|-73.279953|24.0|6647.135129585
373|-3.72605485412879|-73.2533803889804|30.0|7775|-3.772446|-73.295147|40.0|6916.733476601
373|-3.72605485412879|-73.2533803889804|30.0|7772|-3.78|-73.2869|45.0|7031.900204598
373|-3.72605485412879|-73.2533803889804|30.0|7769|-3.78579|-73.286749|24.0|7574.384658131
373|-3.72605485412879|-73.2533803889804|30.0|7770|-3.78307|-73.29497|42.0|7816.145445758
373|-3.72605485412879|-73.2533803889804|30.0|7768|-3.78623|-73.3002|30.0|8445.451157578
373|-3.72605485412879|-73.2533803889804|30.0|7771|-3.78015|-73.31028|24.0|8702.358911769
373|-3.72605485412879|-73.2533803889804|30.0|7767|-3.79409|-73.29776|30.0|8994.549630302
373|-3.72605485412879|-73.2533803889804|30.0|7766|-3.797046|-73.311736|30.0|10180.555854416
373|-3.72605485412879|-73.2533803889804|30.0|7764|-3.805199|-73.340227|35.0|13025.220070259
373|-3.72605485412879|-73.2533803889804|30.0|7761|-3.827433|-73.326516|70.0|13844.41856497
373|-3.72605485412879|-73.2533803889804|30.0|13104|-3.828861|-73.325611|90.0|13914.377582737
373|-3.72605485412879|-73.2533803889804|30.0|7760|-3.83219|-73.15475|30.0|16055.225624159
373|-3.72605485412879|-73.2533803889804|30.0|7759|-3.834961|-73.15443|20.0|16304.486078042
373|-3.72605485412879|-73.2533803889804|30.0|7859|-3.6043|-73.16658|30.0|16560.566352114
373|-3.72605485412879|-73.2533803889804|30.0|7861|-3.602859|-73.16686|20.0|16672.420583371
373|-3.72605485412879|-73.2533803889804|30.0|7757|-3.85919|-73.15171|15.0|18554.632320811
373|-3.72605485412879|-73.2533803889804|30.0|7758|-3.8468|-73.38771|15.0|20022.776236374
373|-3.72605485412879|-73.2533803889804|30.0|7752|-3.888916|-73.351513|30.0|21050.854617393
373|-3.72605485412879|-73.2533803889804|30.0|7751|-3.894883|-73.34578|20.0|21304.0387727
373|-3.72605485412879|-73.2533803889804|30.0|7747|-3.915528|-73.341194|30.0|23110.900793604
373|-3.72605485412879|-73.2533803889804|30.0|7889|-3.50291|-73.06969|70.0|32020.952579634
