tower_id_1|latitude_1|longitude_1|tower_height_1|tower_id_2|latitude_2|longitude_2|tower_height_2|distance|line_of_sight|additional_height_tower_1|additional_height_tower_2|error_flag
330|-5.954811111111111|-75.964926297017|30.0|6846|-6.10934|-76.26847|30.0|37699.975395518|False|133.14256722811788|133.35933815791492|False
331|-5.925142448645741|-75.999503674783|30.0|6986|-5.905667|-76.026917|30.0|3721.923659729|True|0.0|0.0|False
331|-5.925142448645741|-75.999503674783|30.0|6998|-5.89465|-76.01693889|20.0|3885.6132033609997|True|0.0|0.0|False
331|-5.925142448645741|-75.999503674783|30.0|6959|-5.95412|-75.96509|15.0|4978.825683559|True|0.0|0.0|False
331|-5.925142448645741|-75.999503674783|30.0|7006|-5.88985|-75.95152|15.0|6592.7105922559995|False|82.83275303847297|10.535607977170997|False
331|-5.925142448645741|-75.999503674783|30.0|6989|-5.90175|-76.10166667|70.0|11604.621062701|True|0.0|0.0|False
331|-5.925142448645741|-75.999503674783|30.0|6997|-5.895262000000001|-76.10476899999999|11.0|12115.527029088998|True|0.0|0.0|False
331|-5.925142448645741|-75.999503674783|30.0|7000|-5.89402778|-76.10455556|20.0|12130.808320371001|True|0.0|0.0|False
331|-5.925142448645741|-75.999503674783|30.0|7001|-5.893689|-76.10454|20.0|12139.840678536999|True|0.0|0.0|False
331|-5.925142448645741|-75.999503674783|30.0|6999|-5.894595|-76.105726|11.0|12237.67618071|True|0.0|0.0|False
331|-5.925142448645741|-75.999503674783|30.0|6983|-5.907081|-76.1103|11.0|12430.05815741|True|0.0|0.0|False
331|-5.925142448645741|-75.999503674783|30.0|6995|-5.89789|-76.11019|30.0|12621.543070573001|True|0.0|0.0|False
331|-5.925142448645741|-75.999503674783|30.0|6990|-5.900704|-76.11150500000001|11.0|12693.080736915|True|0.0|0.0|False
331|-5.925142448645741|-75.999503674783|30.0|6933|-6.007289|-75.91091|12.0|13369.492189286999|False|0.7941816860443076|0.06207366016309379|False
331|-5.925142448645741|-75.999503674783|30.0|6955|-5.969361|-76.11236099999999|30.0|13418.754853281001|True|0.0|0.0|False
331|-5.925142448645741|-75.999503674783|30.0|6996|-5.89575|-76.12185799999999|11.0|13932.940266923999|True|0.0|0.0|False
331|-5.925142448645741|-75.999503674783|30.0|6947|-5.980189|-76.11333|20.0|13996.336079367|True|0.0|0.0|False
331|-5.925142448645741|-75.999503674783|30.0|7009|-5.88563|-76.12665|25.0|14741.710751913|True|0.0|0.0|False
331|-5.925142448645741|-75.999503674783|30.0|7048|-5.7962489999999995|-76.092548|15.0|17588.071000943|False|57.6366750252639|86.79269123683059|False
331|-5.925142448645741|-75.999503674783|30.0|6864|-6.075131|-75.90092|12.0|19855.630754893|True|0.0|0.0|False
331|-5.925142448645741|-75.999503674783|30.0|11006|-5.729222|-76.002361|90.0|21668.315294572|False|8.329551212386825|19.18382928053984|False
331|-5.925142448645741|-75.999503674783|30.0|7087|-5.726237|-76.0074|15.0|22013.478831557997|False|48.44253062531129|85.65861451391277|False
331|-5.925142448645741|-75.999503674783|30.0|7088|-5.726083|-76.00958299999999|125.0|22041.41625426|True|0.0|0.0|False
331|-5.925142448645741|-75.999503674783|30.0|7063|-5.763689|-76.12572|20.0|22675.098899521003|False|13.790628734273383|106.37344034145713|False
331|-5.925142448645741|-75.999503674783|30.0|6926|-6.02117|-75.81466999999999|9.0|23055.820861265|False|291.102592972916|13.89329170100325|False
331|-5.925142448645741|-75.999503674783|30.0|6832|-6.1425|-75.96395|45.0|24356.95232833|True|0.0|0.0|False
331|-5.925142448645741|-75.999503674783|30.0|6886|-6.051740000000001|-76.18898|20.0|25220.590791985|False|312.06097440806565|88.39456270543315|False
331|-5.925142448645741|-75.999503674783|30.0|7004|-5.89055|-76.22854|15.0|25648.572252618|False|131.81952264730293|10.0|False
331|-5.925142448645741|-75.999503674783|30.0|7003|-5.89055|-76.23181899999999|30.0|26007.658174405|True|0.0|0.0|False
331|-5.925142448645741|-75.999503674783|30.0|6878|-6.05841|-76.19771|30.0|26434.002136834|False|260.5605691502609|91.12849414553756|False
331|-5.925142448645741|-75.999503674783|30.0|6938|-6.00047|-76.24543|15.0|28474.979745047003|False|95.2228737027216|10.28837034437467|False
331|-5.925142448645741|-75.999503674783|30.0|6840|-6.123067|-76.165032|5.0|28546.399044082|False|185.8067472407341|140.21740173521493|False
331|-5.925142448645741|-75.999503674783|30.0|337|-5.71132862568861|-75.84668226611879|30.0|29077.957401868|False|195.0169011624908|147.77128558872698|False
331|-5.925142448645741|-75.999503674783|30.0|69111|-6.035480000000001|-76.25618|15.0|30927.359740318|False|209.47576851185877|45.40408587896701|False
331|-5.925142448645741|-75.999503674783|30.0|6871|-6.06859|-76.2482|15.0|31777.042758413998|False|100.7733416677568|50.65985184949656|False
331|-5.925142448645741|-75.999503674783|30.0|335|-5.62916666666667|-75.955|30.0|33099.712705132995|False|64.13635428806701|100.39016370354727|False
331|-5.925142448645741|-75.999503674783|30.0|6846|-6.10934|-76.26847|30.0|36077.907117687|False|163.47078354960365|136.81212172212486|False
331|-5.925142448645741|-75.999503674783|30.0|6754|-6.25146|-76.03211999999999|15.0|36266.570733906|False|141.51288897211737|72.415517418051|False
331|-5.925142448645741|-75.999503674783|30.0|6779|-6.22359|-75.82675|9.0|38144.423388325|False|106.32081121977751|3.760563764200583|False
331|-5.925142448645741|-75.999503674783|30.0|6795|-6.20961|-75.78102|15.0|39681.165519241|True|0.0|0.0|False
331|-5.925142448645741|-75.999503674783|30.0|6792|-6.215073|-75.78683000000001|9.0|39777.718044257|False|79.46287784628642|6.196788967853308|False
333|-5.514584000750281|-75.85895216789291|30.0|7174|-5.512541000000001|-75.8575|15.0|277.370402652|True|0.0|0.0|False
333|-5.514584000750281|-75.85895216789291|30.0|7182|-5.49125|-75.82536111|20.0|4529.158786989|True|0.0|0.0|False
333|-5.514584000750281|-75.85895216789291|30.0|7183|-5.49125|-75.825361|45.0|4529.168804408|True|0.0|0.0|False
333|-5.514584000750281|-75.85895216789291|30.0|21004|-5.49125|-75.825361|90.0|4529.168804408|True|0.0|0.0|False
333|-5.514584000750281|-75.85895216789291|30.0|7172|-5.526369|-75.92365|9.0|7286.442145354|True|0.0|0.0|False
333|-5.514584000750281|-75.85895216789291|30.0|7170|-5.53509|-75.92664|9.0|7835.514585446|False|40.47246634796308|11.008109171242495|False
333|-5.514584000750281|-75.85895216789291|30.0|334|-5.45305555555556|-75.8152777777778|30.0|8349.752605927|True|0.0|0.0|False
333|-5.514584000750281|-75.85895216789291|30.0|336|-5.436853313793531|-75.87469874660691|30.0|8771.126091289001|True|0.0|0.0|False
333|-5.514584000750281|-75.85895216789291|30.0|335|-5.62916666666667|-75.955|30.0|16547.048283258002|True|0.0|0.0|False
333|-5.514584000750281|-75.85895216789291|30.0|337|-5.71132862568861|-75.84668226611879|30.0|21799.409960979|False|722.4950813114777|71.24317129765763|False
333|-5.514584000750281|-75.85895216789291|30.0|7255|-5.30796|-75.72589|15.0|27194.877503002997|False|25.45212388441471|6.473870948226008|False
333|-5.514584000750281|-75.85895216789291|30.0|11006|-5.729222|-76.002361|90.0|28562.397675136002|True|0.0|0.0|False
333|-5.514584000750281|-75.85895216789291|30.0|7087|-5.726237|-76.0074|15.0|28605.969446359|True|0.0|0.0|False
333|-5.514584000750281|-75.85895216789291|30.0|7088|-5.726083|-76.00958299999999|125.0|28731.831952053|True|0.0|0.0|False
333|-5.514584000750281|-75.85895216789291|30.0|384|-5.2313888888888895|-75.6775|30.0|37218.232399224|True|0.0|0.0|False
333|-5.514584000750281|-75.85895216789291|30.0|31004|-5.225667|-75.677722|90.0|37739.145712117|True|0.0|0.0|False
333|-5.514584000750281|-75.85895216789291|30.0|7293|-5.22567|-75.6777|30.0|37740.162694684|True|0.0|0.0|False
334|-5.45305555555556|-75.8152777777778|30.0|21004|-5.49125|-75.825361|90.0|4369.010002989|True|0.0|0.0|False
334|-5.45305555555556|-75.8152777777778|30.0|7183|-5.49125|-75.825361|45.0|4369.010002989|True|0.0|0.0|False
334|-5.45305555555556|-75.8152777777778|30.0|7182|-5.49125|-75.82536111|20.0|4369.013120532|True|0.0|0.0|False
334|-5.45305555555556|-75.8152777777778|30.0|336|-5.436853313793531|-75.87469874660691|30.0|6824.46330766|True|0.0|0.0|False
334|-5.45305555555556|-75.8152777777778|30.0|7174|-5.512541000000001|-75.8575|15.0|8072.382253326|False|13.031000982879434|2.0823779267624616|False
334|-5.45305555555556|-75.8152777777778|30.0|7172|-5.526369|-75.92365|9.0|14489.451978727|True|0.0|0.0|False
334|-5.45305555555556|-75.8152777777778|30.0|7170|-5.53509|-75.92664|9.0|15315.914703185|True|0.0|0.0|False
334|-5.45305555555556|-75.8152777777778|30.0|7255|-5.30796|-75.72589|15.0|18857.352101677|False|16.13950000478043|6.1078076590764|False
334|-5.45305555555556|-75.8152777777778|30.0|335|-5.62916666666667|-75.955|30.0|24878.962117231|True|0.0|0.0|False
334|-5.45305555555556|-75.8152777777778|30.0|337|-5.71132862568861|-75.84668226611879|30.0|28772.234313776|False|1145.3293067788652|76.9489032044876|False
334|-5.45305555555556|-75.8152777777778|30.0|384|-5.2313888888888895|-75.6775|30.0|28880.515020343|True|0.0|0.0|False
334|-5.45305555555556|-75.8152777777778|30.0|31004|-5.225667|-75.677722|90.0|29406.741752189|True|0.0|0.0|False
334|-5.45305555555556|-75.8152777777778|30.0|7293|-5.22567|-75.6777|30.0|29407.72242603|True|0.0|0.0|False
334|-5.45305555555556|-75.8152777777778|30.0|11006|-5.729222|-76.002361|90.0|36909.51636926|True|0.0|0.0|False
334|-5.45305555555556|-75.8152777777778|30.0|7087|-5.726237|-76.0074|15.0|36955.60883314|True|0.0|0.0|False
334|-5.45305555555556|-75.8152777777778|30.0|7088|-5.726083|-76.00958299999999|125.0|37081.579029825|True|0.0|0.0|False
335|-5.62916666666667|-75.955|30.0|7170|-5.53509|-75.92664|9.0|10867.604306926|False|9.986166957630132|3.4451491886551224|False
335|-5.62916666666667|-75.955|30.0|7172|-5.526369|-75.92365|9.0|11886.673839536|True|0.0|0.0|False
335|-5.62916666666667|-75.955|30.0|7087|-5.726237|-76.0074|15.0|12203.482648592|True|0.0|0.0|False
335|-5.62916666666667|-75.955|30.0|11006|-5.729222|-76.002361|90.0|12245.482504093|True|0.0|0.0|False
335|-5.62916666666667|-75.955|30.0|7088|-5.726083|-76.00958299999999|125.0|12305.511393768|True|0.0|0.0|False
335|-5.62916666666667|-75.955|30.0|337|-5.71132862568861|-75.84668226611879|30.0|15051.106272439|False|141.40738059840004|44.61797047043231|False
335|-5.62916666666667|-75.955|30.0|7174|-5.512541000000001|-75.8575|15.0|16823.554928947|False|71.27263274183309|8.662981889188188|False
335|-5.62916666666667|-75.955|30.0|7182|-5.49125|-75.82536111|20.0|20950.622003633|True|0.0|0.0|False
335|-5.62916666666667|-75.955|30.0|21004|-5.49125|-75.825361|90.0|20950.630359745|True|0.0|0.0|False
335|-5.62916666666667|-75.955|30.0|7183|-5.49125|-75.825361|45.0|20950.630359745|True|0.0|0.0|False
335|-5.62916666666667|-75.955|30.0|336|-5.436853313793531|-75.87469874660691|30.0|23053.204200102|True|0.0|0.0|False
335|-5.62916666666667|-75.955|30.0|7048|-5.7962489999999995|-76.092548|15.0|23948.621690529|False|62.52767002124291|10.18087211249886|False
335|-5.62916666666667|-75.955|30.0|7063|-5.763689|-76.12572|20.0|24061.079414426|False|145.4055447644506|15.213011102197783|False
335|-5.62916666666667|-75.955|30.0|7006|-5.88985|-75.95152|15.0|28830.363241667|False|387.9191637506572|90.49162437220667|False
335|-5.62916666666667|-75.955|30.0|6998|-5.89465|-76.01693889|20.0|30149.500263651|False|116.80047628977348|25.737410509777305|False
335|-5.62916666666667|-75.955|30.0|6986|-5.905667|-76.026917|30.0|31597.429481198|False|45.13276318749634|9.058251551091729|False
335|-5.62916666666667|-75.955|30.0|7001|-5.893689|-76.10454|20.0|33616.025450924|False|28.590511756734777|12.659418743800956|False
335|-5.62916666666667|-75.955|30.0|7000|-5.89402778|-76.10455556|20.0|33649.47752877|False|28.546496322116823|12.68097286282719|False
335|-5.62916666666667|-75.955|30.0|6999|-5.894595|-76.105726|11.0|33767.990795708|False|37.08196048571668|17.803536995102462|False
335|-5.62916666666667|-75.955|30.0|6997|-5.895262000000001|-76.10476899999999|11.0|33779.942530441|False|43.98463725244234|19.76503465050257|False
335|-5.62916666666667|-75.955|30.0|7009|-5.88563|-76.12665|25.0|34144.069810244|True|0.0|0.0|False
335|-5.62916666666667|-75.955|30.0|6989|-5.90175|-76.10166667|70.0|34242.369082892|True|0.0|0.0|False
335|-5.62916666666667|-75.955|30.0|6995|-5.89789|-76.11019|30.0|34330.051720824|False|3.0082221352223684|1.5053487857384766|False
335|-5.62916666666667|-75.955|30.0|6990|-5.900704|-76.11150500000001|11.0|34672.341733706|False|38.354635591090755|19.734328345823997|False
335|-5.62916666666667|-75.955|30.0|6996|-5.89575|-76.12185799999999|11.0|34794.294196946|False|23.316664469150517|10.695328740134755|False
335|-5.62916666666667|-75.955|30.0|6983|-5.907081|-76.1103|11.0|35219.426262384|False|14.939694660002203|7.6624610674459745|False
335|-5.62916666666667|-75.955|30.0|6959|-5.95412|-75.96509|15.0|35952.527057431|False|87.18711239416568|66.61606927718813|False
336|-5.436853313793531|-75.87469874660691|30.0|7182|-5.49125|-75.82536111|20.0|8128.856827051999|True|0.0|0.0|False
336|-5.436853313793531|-75.87469874660691|30.0|7183|-5.49125|-75.825361|45.0|8128.865025937|True|0.0|0.0|False
336|-5.436853313793531|-75.87469874660691|30.0|21004|-5.49125|-75.825361|90.0|8128.865025937|True|0.0|0.0|False
336|-5.436853313793531|-75.87469874660691|30.0|7174|-5.512541000000001|-75.8575|15.0|8584.125214296|True|0.0|0.0|False
336|-5.436853313793531|-75.87469874660691|30.0|7172|-5.526369|-75.92365|9.0|11287.864954398001|True|0.0|0.0|False
336|-5.436853313793531|-75.87469874660691|30.0|7170|-5.53509|-75.92664|9.0|12294.03612798|False|1.4864448971096849|1.5592409084906507|False
336|-5.436853313793531|-75.87469874660691|30.0|7255|-5.30796|-75.72589|15.0|21798.699195271|True|0.0|0.0|False
336|-5.436853313793531|-75.87469874660691|30.0|337|-5.71132862568861|-75.84668226611879|30.0|30511.099085107002|False|955.2412135323322|69.19233853878336|False
336|-5.436853313793531|-75.87469874660691|30.0|384|-5.2313888888888895|-75.6775|30.0|31527.79417915|True|0.0|0.0|False
336|-5.436853313793531|-75.87469874660691|30.0|31004|-5.225667|-75.677722|90.0|31970.061178546002|True|0.0|0.0|False
336|-5.436853313793531|-75.87469874660691|30.0|7293|-5.22567|-75.6777|30.0|31971.484177533|True|0.0|0.0|False
336|-5.436853313793531|-75.87469874660691|30.0|7087|-5.726237|-76.0074|15.0|35217.317976202|True|0.0|0.0|False
336|-5.436853313793531|-75.87469874660691|30.0|11006|-5.729222|-76.002361|90.0|35290.075380174|True|0.0|0.0|False
336|-5.436853313793531|-75.87469874660691|30.0|7088|-5.726083|-76.00958299999999|125.0|35303.547793892|True|0.0|0.0|False
337|-5.71132862568861|-75.84668226611879|30.0|11006|-5.729222|-76.002361|90.0|17357.509756498|True|0.0|0.0|False
337|-5.71132862568861|-75.84668226611879|30.0|7087|-5.726237|-76.0074|15.0|17878.738907955|False|26.251846683162192|46.887944085312284|False
337|-5.71132862568861|-75.84668226611879|30.0|7088|-5.726083|-76.00958299999999|125.0|18117.992183085|True|0.0|0.0|False
337|-5.71132862568861|-75.84668226611879|30.0|7170|-5.53509|-75.92664|9.0|21408.031233908998|False|229.93346269333483|396.0440515266539|False
337|-5.71132862568861|-75.84668226611879|30.0|7174|-5.512541000000001|-75.8575|15.0|22015.555016837003|False|77.51491215119579|745.7415090902276|False
337|-5.71132862568861|-75.84668226611879|30.0|7172|-5.526369|-75.92365|9.0|22160.03941334|False|71.97888378193723|461.56241408740016|False
337|-5.71132862568861|-75.84668226611879|30.0|7006|-5.88985|-75.95152|15.0|22903.287109901|False|243.72172118920645|137.5953955906566|False
337|-5.71132862568861|-75.84668226611879|30.0|7182|-5.49125|-75.82536111|20.0|24451.732839889|False|77.90817862443828|998.4766728735246|False
337|-5.71132862568861|-75.84668226611879|30.0|21004|-5.49125|-75.825361|90.0|24451.734017242998|False|68.11878748983113|928.4767204126024|False
337|-5.71132862568861|-75.84668226611879|30.0|7183|-5.49125|-75.825361|45.0|24451.734017242998|False|74.41196712013127|973.4767204126024|False
337|-5.71132862568861|-75.84668226611879|30.0|6998|-5.89465|-76.01693889|20.0|27686.57216914|False|96.12610008922783|191.57275405855148|False
337|-5.71132862568861|-75.84668226611879|30.0|7048|-5.7962489999999995|-76.092548|15.0|28806.395239127996|False|47.70942203033911|136.7533186045497|False
337|-5.71132862568861|-75.84668226611879|30.0|6986|-5.905667|-76.026917|30.0|29331.180194393997|False|90.27329428788016|199.36343953838252|False
337|-5.71132862568861|-75.84668226611879|30.0|6959|-5.95412|-75.96509|15.0|29880.45250779|False|66.3568217623895|207.94320638230636|False
337|-5.71132862568861|-75.84668226611879|30.0|7063|-5.763689|-76.12572|20.0|31445.461546881|False|17.221802176970066|85.28891578191471|False
337|-5.71132862568861|-75.84668226611879|30.0|6933|-6.007289|-75.91091|12.0|33492.979532394|False|273.51538116568577|245.62716500336694|False
337|-5.71132862568861|-75.84668226611879|30.0|6926|-6.02117|-75.81466999999999|9.0|34446.98202397|False|148.2590644434064|157.29569237356384|False
337|-5.71132862568861|-75.84668226611879|30.0|7001|-5.893689|-76.10454|20.0|34961.007424514|False|67.65995957383569|209.37224183422757|False
337|-5.71132862568861|-75.84668226611879|30.0|7000|-5.89402778|-76.10455556|20.0|34984.031090084|False|67.64629460962972|209.51275266068166|False
337|-5.71132862568861|-75.84668226611879|30.0|6997|-5.895262000000001|-76.10476899999999|11.0|35082.26422989|False|69.86154547855647|217.38675218378955|False
337|-5.71132862568861|-75.84668226611879|30.0|6999|-5.894595|-76.105726|11.0|35126.079715546|False|70.4804771417261|219.3796982195671|False
337|-5.71132862568861|-75.84668226611879|30.0|6989|-5.90175|-76.10166667|70.0|35226.898125007996|False|61.65065608783246|176.47554155249765|False
337|-5.71132862568861|-75.84668226611879|30.0|6995|-5.89789|-76.11019|30.0|35740.058161886|False|64.35848385762165|205.12688541800185|False
337|-5.71132862568861|-75.84668226611879|30.0|6990|-5.900704|-76.11150500000001|11.0|36038.95842066|False|74.68452255168505|225.23305365703345|False
337|-5.71132862568861|-75.84668226611879|30.0|6983|-5.907081|-76.1103|11.0|36345.848650169|False|82.67415490221194|245.0032959137444|False
337|-5.71132862568861|-75.84668226611879|30.0|7009|-5.88563|-76.12665|25.0|36510.219688083|False|60.432890079816815|205.02364491159585|False
337|-5.71132862568861|-75.84668226611879|30.0|6996|-5.89575|-76.12185799999999|11.0|36670.74216084|False|65.74923990165624|226.51178072050834|False
368|-3.02308333333333|-73.3920833333333|30.0|7909|-3.023083|-73.392083|75.0|0.052265501|True|0.0|0.0|False
368|-3.02308333333333|-73.3920833333333|30.0|81101|-2.94105|-73.46124|15.0|11890.785807515|True|0.0|0.0|False
368|-3.02308333333333|-73.3920833333333|30.0|82101|-3.0304900000000004|-73.23823|15.0|17122.740125031|True|0.0|0.0|False
368|-3.02308333333333|-73.3920833333333|30.0|369|-3.1087222222222204|-73.13819444444451|30.0|29768.955704225|False|13.811590954882|42.868779189194214|False
368|-3.02308333333333|-73.3920833333333|30.0|7908|-3.108722|-73.138194|57.0|29768.994728863|False|4.6266566101953615|15.868831456207744|False
368|-3.02308333333333|-73.3920833333333|30.0|80101|-3.3122599999999998|-73.22038|15.0|37238.80660198|False|40.3289014965771|93.22901820497486|False
368|-3.02308333333333|-73.3920833333333|30.0|370|-3.31877777777778|-73.2171944444444|30.0|38039.170426509|False|31.0406401913382|80.15080728161715|False
368|-3.02308333333333|-73.3920833333333|30.0|7907|-3.318778|-73.21719399999999|66.0|38039.216792057996|False|16.319792922771477|44.150896441960924|False
369|-3.1087222222222204|-73.13819444444451|30.0|7908|-3.108722|-73.138194|57.0|0.055176805|True|0.0|0.0|False
369|-3.1087222222222204|-73.13819444444451|30.0|82101|-3.0304900000000004|-73.23823|15.0|14088.653242348999|True|0.0|0.0|False
369|-3.1087222222222204|-73.13819444444451|30.0|80101|-3.3122599999999998|-73.22038|15.0|24289.803006775|True|0.0|0.0|False
369|-3.1087222222222204|-73.13819444444451|30.0|370|-3.31877777777778|-73.2171944444444|30.0|24831.687098814|True|0.0|0.0|False
369|-3.1087222222222204|-73.13819444444451|30.0|7907|-3.318778|-73.21719399999999|66.0|24831.692616769|True|0.0|0.0|False
369|-3.1087222222222204|-73.13819444444451|30.0|7909|-3.023083|-73.392083|75.0|29768.932304586|True|0.0|0.0|False
369|-3.1087222222222204|-73.13819444444451|30.0|7900|-3.457356|-73.14439300000001|15.0|38557.352932497|False|65.40209969946781|96.86634838110501|False
370|-3.31877777777778|-73.2171944444444|30.0|7907|-3.318778|-73.21719399999999|66.0|0.055167796|True|0.0|0.0|False
370|-3.31877777777778|-73.2171944444444|30.0|80101|-3.3122599999999998|-73.22038|15.0|802.9787558930001|True|0.0|0.0|False
370|-3.31877777777778|-73.2171944444444|30.0|7900|-3.457356|-73.14439300000001|15.0|17328.214119105|False|9.255339868649834|57.470414753645|False
370|-3.31877777777778|-73.2171944444444|30.0|371|-3.4999722222222203|-73.0911111111111|30.0|24448.957110707997|False|11.281657641177055|75.34530445441032|False
370|-3.31877777777778|-73.2171944444444|30.0|7908|-3.108722|-73.138194|57.0|24831.727551638|True|0.0|0.0|False
370|-3.31877777777778|-73.2171944444444|30.0|7889|-3.50291|-73.06969000000001|70.0|26138.914660877002|False|3.778075399090561|24.59908431973679|False
370|-3.31877777777778|-73.2171944444444|30.0|7861|-3.6028589999999996|-73.16686|20.0|31907.255159526|False|55.8710668412359|17.311971494475202|False
370|-3.31877777777778|-73.2171944444444|30.0|82101|-3.0304900000000004|-73.23823|15.0|31963.823050422|True|0.0|0.0|False
370|-3.31877777777778|-73.2171944444444|30.0|7859|-3.6043|-73.16658000000001|30.0|32069.58501762|False|4.159747987546254|1.3186461956349262|False
370|-3.31877777777778|-73.2171944444444|30.0|7909|-3.023083|-73.392083|75.0|38039.183177547995|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7889|-3.50291|-73.06969000000001|70.0|2402.231973601|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7900|-3.457356|-73.14439300000001|15.0|7566.956219123001|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7861|-3.6028589999999996|-73.16686|20.0|14151.70750616|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7859|-3.6043|-73.16658000000001|30.0|14261.807309293|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7858|-3.6069199999999997|-72.95792|15.0|18943.374293981|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7907|-3.318778|-73.21719399999999|66.0|24448.908669352|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|80101|-3.3122599999999998|-73.22038|15.0|25242.782809754|False|135.9206099110342|27.115154783218287|False
371|-3.4999722222222203|-73.0911111111111|30.0|7884|-3.5202190000000004|-72.84068|15.0|27915.837791181002|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7844|-3.713458|-73.239397|30.0|28787.192103379|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7845|-3.7073400000000003|-73.24798|9.0|28801.905695322002|False|0.7310843904049413|1.5777041470981459|False
371|-3.4999722222222203|-73.0911111111111|30.0|7886|-3.50702|-72.8315|15.0|28856.651168862998|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7841|-3.71944|-73.24279|30.0|29545.424678508|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7840|-3.724139|-73.24553|24.0|30145.865930852997|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7837|-3.7262|-73.2491|30.0|30559.60245418|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7835|-3.72945|-73.24727|24.0|30739.25812619|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7839|-3.724332|-73.255561|24.0|30810.909446102996|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|373|-3.72605485412879|-73.2533803889804|30.0|30822.182269821|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|14104|-3.7296300000000002|-73.25364|90.0|31160.382576009|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7834|-3.7296300000000002|-73.25364|30.0|31160.382576009|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7829|-3.7339|-73.2527|18.0|31486.698143247002|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7836|-3.7291269999999996|-73.261196|30.0|31609.629909334|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7823|-3.73944|-73.24752|25.0|31672.495677247996|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7828|-3.73535|-73.258861|24.0|32012.140523487004|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7826|-3.738344|-73.25791|18.0|32220.999683718997|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7820|-3.7432489999999996|-73.2522|11.0|32310.521997973|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7827|-3.73679|-73.26266|25.0|32388.284873366|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7818|-3.744108|-73.25222|20.0|32390.87279609|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7805|-3.752269|-73.24727|11.0|32853.018020748|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7821|-3.74283|-73.2642|24.0|33029.925778724|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7797|-3.7563089999999995|-73.247855|11.0|33267.178707005|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7795|-3.757471|-73.248405|11.0|33408.644076376004|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7794|-3.757471|-73.24840999999999|11.0|33408.934637957995|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7792|-3.758411|-73.2488|11.0|33520.188476628|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|78101|-3.7497599999999998|-73.26253|20.0|33550.226811263|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7806|-3.7517099999999997|-73.26782|30.0|34063.260488982|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7832|-3.7321699999999995|-73.29581999999999|20.0|34300.260521893|False|6.940310733411998|14.85902585292213|False
371|-3.4999722222222203|-73.0911111111111|30.0|7798|-3.75613|-73.27159|25.0|34704.097990254|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7784|-3.764477|-73.276648|25.0|35782.143909372004|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7780|-3.767575|-73.281479|30.0|36372.123573661|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7778|-3.7704910000000003|-73.286372|35.0|36951.400976361|True|0.0|0.0|False
371|-3.4999722222222203|-73.0911111111111|30.0|7904|-3.4205400000000004|-72.76644|30.0|37130.618164126005|False|35.2706108732485|38.13825822487172|False
